cycles, capacity, LAM_NE, LAM_PE, LLI, Resistance
0, 4.767088548069245, 0.14793360306275538, 0.21875216291840083, 0.0, 25.62507370196732
25, 4.691476807703684, 2.0844512134984616, 1.4242886529976628, 1.4148358624232316, 26.032115118911896
50, 4.656766550568406, 2.9150382671248254, 1.918607510346082, 2.0443004961354347, 26.248066433093086
75, 4.630686430766246, 3.532205508639208, 2.2582779674897746, 2.50701162783362, 26.41979575432541
100, 4.608232561513109, 4.10105991668277, 2.524571305562573, 2.8977160262846695, 26.571908745583777
125, 4.587675396103468, 4.667279116492928, 2.747859264047814, 3.249712421425741, 26.713315761759013
150, 4.568494392502341, 5.220678138295232, 2.943202798238287, 3.574401752160284, 26.846705666746566
175, 4.55070659333605, 5.726423088560139, 3.1192759830617534, 3.873717947703639, 26.97180285093433
200, 4.534298739001409, 6.165269526856765, 3.2814254347698357, 4.149223686891318, 27.0884582825193
225, 4.519065802988458, 6.542952523307754, 3.4330650659017525, 4.404824300239881, 27.197682771476956
250, 4.504746818208326, 6.874860012788286, 3.5764712426189504, 4.644965012157769, 27.300928042914588
275, 4.491118587835054, 7.175241306916968, 3.713242590556476, 4.873349159715019, 27.399494368794116
300, 4.478014711092692, 7.454595787429696, 3.844551550227926, 5.092724863735029, 27.49438929363179
325, 4.4653159089630075, 7.720098806490583, 3.971289372430953, 5.305069445960683, 27.58635932973179
350, 4.452933041195394, 7.976507774741892, 4.094150136713759, 5.511854000775173, 27.675966843781687
375, 4.440808462275675, 8.22684263667628, 4.213683808890556, 5.714079242853899, 27.763597653656664
400, 4.42890673875701, 8.472902844312758, 4.330330902699098, 5.91236444530783, 27.849515854259867
425, 4.4171993733435455, 8.715654768605086, 4.444447220991188, 6.107234683294379, 27.93393955710863
450, 4.405660467905303, 8.955462110905533, 4.556321074553226, 6.299115522191414, 28.01702741723278
475, 4.394280559901165, 9.192257684554562, 4.666186000445382, 6.4882083257746785, 28.098863171766432
500, 4.3830578111879595, 9.425720494761647, 4.774231709088827, 6.674592378384517, 28.179496306055967
525, 4.371988090000944, 9.655402560903227, 4.880611152666237, 6.858339030106151, 28.258958867340727
550, 4.361072005509588, 9.880823613234114, 4.985448676256277, 7.039530090720092, 28.337280693006896
575, 4.35030422917938, 10.101520401540053, 5.088845007900256, 7.218199561423688, 28.41447444456602
600, 4.339688081647855, 10.31709283481499, 5.190881305090212, 7.394358887536384, 28.490545877937848
625, 4.329222818852092, 10.52722835329335, 5.291623064317874, 7.568034477636488, 28.565505981708423
650, 4.318905265032555, 10.73170773020735, 5.3911234527228125, 7.739264562980679, 28.639364801874198
675, 4.308737799731359, 10.930401013879386, 5.489425700741468, 7.908048948490574, 28.712131586070207
700, 4.29871519150954, 11.12326230744285, 5.58656674175676, 8.07442785665873, 28.78382430079146
725, 4.28883866176173, 11.310319256044732, 5.68257661236885, 8.238461916646045, 28.85445906233099
750, 4.279101935026012, 11.491654760655369, 5.777480830347126, 8.400186376622969, 28.9240584830531
775, 4.269502496014832, 11.667399338924845, 5.8713013361404105, 8.55964941695406, 28.992645601200554
800, 4.260040024423506, 11.837717306117879, 5.964057133516299, 8.716894689775813, 29.060242663562686
825, 4.2507117634436495, 12.00279722130123, 6.055765616300923, 8.871948317638513, 29.12687666848135
850, 4.241509269059774, 12.162854941725488, 6.146442200097146, 9.024936824108295, 29.192583820112795
875, 4.232427585450502, 12.318102576019573, 6.236100555024137, 9.175930127806993, 29.257387785912325
900, 4.2234691132575755, 12.468753800444098, 6.324753710945307, 9.324902163162264, 29.32130658077755
925, 4.214627331676375, 12.615030711682296, 6.412413581814802, 9.471947509151377, 29.38436899759958
950, 4.2059004413597805, 12.75715145979417, 6.499091836533644, 9.617096857378513, 29.446601984524197
975, 4.197285089040331, 12.895329847905845, 6.584799721725309, 9.760401337170379, 29.508033382716835
1000, 4.188776513907403, 13.029774596765343, 6.669548074520193, 9.901928867747003, 29.56869135669236
