cycles, capacity, LAM_NE, LAM_PE, LLI, Resistance
0, 4.767126651731976, 0.14728985997255473, 0.21875216291840083, 0.0, 25.624016836996926
40, 4.668618439105922, 3.536773019661843, 1.6271253949935782, 1.8071985195719407, 26.142498235747336
80, 4.6172963214215725, 4.52016501895125, 2.317614325585382, 2.721655895755873, 26.395961079922298
120, 4.57583240935691, 5.327025487165171, 2.8230145900819403, 3.44413651207185, 26.600698587002416
160, 4.538999068586337, 6.110328892984251, 3.236354001295061, 4.07577700380827, 26.783887748044197
200, 4.504876556353325, 6.89578851400946, 3.594885729728703, 4.654171442127961, 26.95493278582745
240, 4.472766134322457, 7.6479824147534625, 3.9179047762262553, 5.194079770329111, 27.115800208459095
280, 4.442402414832678, 8.324818752121033, 4.216755977055975, 5.701961435615516, 27.266114108046466
320, 4.413511872570962, 8.919363068168485, 4.498442325126151, 6.183582158273083, 27.406730359468238
360, 4.3857938993226355, 9.446327370568442, 4.767342980872325, 6.644539004348076, 27.5394405740707
400, 4.359011878968751, 9.922880945597413, 5.026222919871392, 7.089145746542158, 27.66593637266781
440, 4.332994554031433, 10.362610756702162, 5.2768353355919455, 7.520414523367492, 27.787527669117132
480, 4.307622179570521, 10.775161408496292, 5.520297051410983, 7.940440293043423, 27.905155794672506
520, 4.282812896543355, 11.167139038802842, 5.757316165693627, 8.350627387138388, 28.019480439242997
560, 4.2585109845722195, 11.543054744038772, 5.9883435315357, 8.751945808460988, 28.13096600233319
600, 4.234675138523905, 11.90602379643776, 6.2136705165223844, 9.14505229423439, 28.239947458502336
640, 4.21127431521244, 12.25826381942573, 6.433493924878175, 9.53045377602075, 28.34666523288759
680, 4.1882867448971846, 12.601415482546619, 6.647961710724026, 9.908542429763443, 28.451313449539526
720, 4.165689762969743, 12.936740767875376, 6.857197125018077, 10.279661634341608, 28.55404475673998
760, 4.143469932584816, 13.265260858475369, 7.061315987475325, 10.644040135003308, 28.65498682436609
800, 4.121612675902779, 13.587845759838002, 7.260435582821545, 11.001933898424682, 28.754259518074157
840, 4.100095943690071, 13.90526227666803, 7.4546886155961944, 11.353654341876606, 28.85197136172251
880, 4.078910172992835, 14.218207046471676, 7.644212196201572, 11.699415436315036, 28.948224394793034
920, 4.058041162794042, 14.527342655384757, 7.829156829921602, 12.039458364430999, 29.04312340278263
960, 4.037468363089418, 14.833307297059338, 8.00967520724425, 12.374101955717066, 29.13677049601788
1000, 4.017172815665361, 15.136728374343477, 8.185928539200827, 12.70365052943994, 29.22926706920096
1040, 3.9971462064733108, 15.438237420221135, 8.358086749550308, 13.028319938297443, 29.320716782854824
1080, 3.9773700728227763, 15.738482091883432, 8.526320413712995, 13.348386276555289, 29.411224438145833
1120, 3.95783213527304, 16.03813699313449, 8.69079974959096, 13.664079032946859, 29.500898907534417
1160, 3.938518487163647, 16.337916019743957, 8.851696346382976, 13.975663818880193, 29.589854519235697
1200, 3.919412468758377, 16.63858534406357, 9.009180164156483, 14.2834077529522, 29.678211187597167
1240, 3.90049942379162, 16.940981611182803, 9.163419408513985, 14.587586011140047, 29.766096751566337
1280, 3.881765554559038, 17.24603173942598, 9.314580040201893, 14.888440196451924, 29.853649503965954
1320, 3.8631892814404436, 17.55478103413226, 9.462823535249543, 15.186322298359656, 29.94102402018058
1360, 3.844745148854606, 17.86841460905365, 9.608308884481897, 15.48164879055976, 30.02838757863861
1400, 3.826422575721517, 18.188308220823323, 9.751191334406917, 15.774620113091757, 30.115925377936755
1440, 3.8082006225862575, 18.51608692781994, 9.89162193992852, 16.065590712939866, 30.203856720846336
1480, 3.790058531174091, 18.853692196601312, 10.02974657259401, 16.35491680181272, 30.292434928700423
1520, 3.7719648607972043, 19.203492473644857, 10.165708021473064, 16.643078227714682, 30.381967195969995
1560, 3.7538828356450216, 19.568425179956293, 10.299645157159965, 16.930668215964985, 30.472828734976996
1600, 3.735774980937303, 19.9521972266164, 10.431685837363403, 17.2182378361898, 30.565481904741706
1640, 3.7176020413809625, 20.359600371275775, 10.561952640201977, 17.506487026257602, 30.660523233867224
1680, 3.6993014420089483, 20.79696202766502, 10.690559919175746, 17.79629422400005, 30.758735364147103
