cycles, capacity, LAM_NE, LAM_PE, LLI, Resistance
0, 4.766905226084911, 0.14982502468563474, 0.21875216291840083, 0.0, 25.63132348303854
25, 4.625383673413497, 3.7323407773415807, 2.292825317207181, 2.5844873942197637, 26.824818564792867
50, 4.554803705419612, 4.794776040268012, 3.249037179580472, 3.8347283352537573, 27.539773342974684
75, 4.498065321890883, 5.6486937294615736, 3.990504732618938, 4.831033630718679, 28.134731662550095
100, 4.449038754876906, 6.453209077496547, 4.608360252298638, 5.685794028031651, 28.662547907351474
125, 4.405301887745844, 7.235555336167055, 5.140337595311573, 6.443322823610671, 29.145081959459187
150, 4.365506932500931, 7.972767273713222, 5.612047028860112, 7.129057768005552, 29.592524505507225
175, 4.328762485174445, 8.642101943438163, 6.041789346843041, 7.760169018480795, 30.0106043096325
200, 4.294375813451889, 9.244952751468084, 6.441820431419321, 8.349679888551094, 30.404365740163463
225, 4.261821709976842, 9.795249124729665, 6.819924684632928, 8.907257247112625, 30.77840989077645
250, 4.2307232137316735, 10.30737422803213, 7.180952529837315, 9.439610507452585, 31.136401236549414
275, 4.200826620192836, 10.792386331857507, 7.527938466114026, 9.951240173203814, 31.481245317573453
300, 4.171951315508879, 11.257732703189804, 7.86289125286973, 10.445289273545768, 31.815018219116233
325, 4.143966089629706, 11.708075668736594, 8.187227531277019, 10.92401583284584, 32.139288355634804
350, 4.11677646955984, 12.14620428045875, 8.502067980940186, 11.389062372681792, 32.4552570841288
