cycles, capacity, LAM_NE, LAM_PE, LLI, Resistance
0, 4.750955974499855, 0.1479255866074003, 0.21875216291840083, 0.0, 25.80380910460501
25, 4.656667524025263, 2.4395061315204525, 1.7745257384736535, 1.7957288065715744, 26.420304320087368
50, 4.611526959360021, 3.4547534143169245, 2.4084837493217437, 2.621256123844887, 26.76903382555642
75, 4.577178162351441, 4.240973244762747, 2.854378680572922, 3.2389141303445115, 27.051232702404487
100, 4.548120815274349, 4.923266980729357, 3.212513677145057, 3.756100085315893, 27.298354864085496
125, 4.52230092980015, 5.538980356725309, 3.519212153174689, 4.212419690355205, 27.522612193467815
150, 4.498706723703288, 6.101117068967565, 3.792044451917631, 4.627197492667875, 27.73005115212981
175, 4.476759666155731, 6.613606672656369, 4.040968157780189, 5.011400778324401, 27.924052183423303
200, 4.4560926599117625, 7.077048853250134, 4.272240406525274, 5.371938131865178, 28.10666643747359
225, 4.43645568218867, 7.491669671109991, 4.490092254297462, 5.713520422741041, 28.279273147501822
250, 4.417663914873264, 7.8591115646020615, 4.697558953882764, 6.039612160107822, 28.44296056055591
275, 4.399572358277833, 8.18318019970754, 4.8969199130515895, 6.352939698861832, 28.59873759340878
300, 4.382065438950452, 8.469496595515091, 5.089959657685961, 6.6557562125808545, 28.74760530390924
325, 4.365039722756396, 8.72451062887919, 5.278129470629967, 6.949979114722524, 28.890542643737618
350, 4.348409769281797, 8.954562589672587, 5.462654024146241, 7.237259348482382, 29.028466612804753
375, 4.332102055141393, 9.165343254019366, 5.64460391474364, 7.519029119421106, 29.162206647456273
400, 4.3160471399021505, 9.361740620967607, 5.824950399192053, 7.796599909766115, 29.29251030782187
425, 4.300185021583025, 9.547898838838586, 6.004607662465078, 8.07113886246313, 29.420042296393408
450, 4.284458327342549, 9.727391256450979, 6.184467785326476, 8.34375628400673, 29.545416748555297
475, 4.268811369540722, 9.90341453577277, 6.365433704773427, 8.61553973721334, 29.66921513273263
500, 4.253187109486856, 10.07898831478682, 6.548452078880018, 8.887597593231803, 29.79201315255769
525, 4.237526363458622, 10.257159887905376, 6.7345494674183275, 9.161103213866625, 29.914406583523242
550, 4.221764056097406, 10.44123081493531, 6.92487542132999, 9.437347339310918, 30.03704326403803
575, 4.205826124893846, 10.635034585282789, 7.120757244285758, 9.717806202428903, 30.160663362003824
600, 4.189625976940928, 10.843315615679161, 7.323774097568436, 10.00422154497275, 30.28615827821982
625, 4.17305768817163, 11.072273705214942, 7.535858067160706, 10.29872554911438, 30.414640982761004
650, 4.155988716094376, 11.330437933806659, 7.75944589725468, 10.604010878209323, 30.54758732510495
675, 4.138244013909112, 11.630060390774133, 7.997706635071788, 10.923615629274082, 30.68703117422379
