cycles, capacity, LAM_NE, LAM_PE, LLI, Resistance
0, 4.767126651731976, 0.14728985997255473, 0.21875216291840083, 0.0, 25.624016836996926
40, 4.676005468636275, 2.723738306149248, 1.6864365501788825, 1.7137751072853007, 26.12859023535309
80, 4.630482051072694, 3.8397083026114442, 2.2956004614093306, 2.5276654990517216, 26.390484109984257
120, 4.595070618013981, 4.720654046121919, 2.720769479422769, 3.1455398454572077, 26.598693179902934
160, 4.564565204295407, 5.490193257590015, 3.059740249500542, 3.6693158114138527, 26.77978186771334
200, 4.53705799118745, 6.179493141711989, 3.348055964790897, 4.136015373963772, 26.94312662919222
240, 4.511630053174923, 6.7954682850759, 3.6029039620119163, 4.5633817222062305, 27.092907918820508
280, 4.487768146118443, 7.338216842867562, 3.8340010018484416, 4.961307374500436, 27.231263279676995
320, 4.465148259642, 7.808581240089429, 4.04743301087197, 5.336039348278376, 27.359557945003587
360, 4.443538525115906, 8.211880309459973, 4.247287277256184, 5.692059203764316, 27.479018026047925
400, 4.4227635974978545, 8.558001479346622, 4.436465198457739, 6.032749497674388, 27.590938745738786
440, 4.402680954205183, 8.858917151847512, 4.617117335411914, 6.360876988404357, 27.696631207314766
480, 4.383172647890428, 9.126151301041974, 4.790895835129561, 6.678675172122425, 27.797303479005507
520, 4.364145266212937, 9.369584084348492, 4.959112852385983, 6.987980538228513, 27.89399783559084
560, 4.345516568198972, 9.59736025203548, 5.122840767322934, 7.290308273475688, 27.987598970835936
600, 4.327222167477184, 9.81630962538549, 5.282982526190983, 7.586935355883384, 28.078868440504927
640, 4.309200325079641, 10.032509153826553, 5.440319131449289, 7.878986179621677, 28.16849710009363
680, 4.291398102999665, 10.251891338071161, 5.595547203372697, 8.167515445053596, 28.257156165705936
720, 4.273761563006513, 10.480897019468038, 5.749303860679, 8.453521660318842, 28.345549055797242
760, 4.256235957380246, 10.727332727275895, 5.902189726528862, 8.738047361505878, 28.43449507171023
800, 4.238761627217065, 11.001625127361347, 6.054790549406263, 9.022238177990374, 28.52503156589454
840, 4.2212645761944625, 11.318926817994546, 6.207692341314319, 9.307498684617428, 28.618607460771575
880, 4.203645229882871, 11.702906720101014, 6.361509348487759, 9.595722390083381, 28.71742366956691
