cycles, capacity, LAM_NE, LAM_PE, LLI, Resistance
0, 4.777423685563783, 0.011348796225307822, 0.0, -1.4210854715202004e-14, 25.607973687447426
25, 4.749553587439543, 0.584177911237338, 0.23855210539652782, 0.4519002881495311, 25.862866956606766
50, 4.723076419171088, 1.1474731488264611, 0.4874335625835058, 0.8887209925920985, 26.090745180584435
75, 4.697718650448089, 1.6964416960082995, 0.7371262443267468, 1.3108933426433822, 26.301346067244282
100, 4.673124352452794, 2.236373091067878, 0.9876376215495086, 1.7231657179668929, 26.500411980422502
125, 4.649092092250983, 2.7702861077098184, 1.2389752493348838, 2.128227092721673, 26.69120383950064
150, 4.625494133849861, 3.3001124029659823, 1.491146776893193, 2.5277830510205916, 26.875796698843732
175, 4.602242898678459, 3.8271857898872774, 1.744159962549674, 2.923003648189848, 27.055612706236467
200, 4.579275207995239, 4.352480931109204, 1.9980226712258076, 3.3147340132495344, 27.231682022804563
225, 4.556543455645442, 4.8767407160581255, 2.252742886796033, 3.703611218814359, 27.404782053552644
250, 4.53401065758921, 5.4005519929194, 2.508328708462082, 4.09013069493372, 27.575520046778507
275, 4.511647400607493, 5.924391466765144, 2.764788359799175, 4.474686967663018, 27.744383073520318
300, 4.489429421155472, 6.448656037429967, 3.022130185333971, 4.8576051943801275, 27.91177066500588
325, 4.46733701263977, 6.973683226919103, 3.280362666186687, 5.2391506242396275, 28.078017478857152
350, 4.445352641029145, 7.499766345216974, 3.539494410545674, 5.619558684026416, 28.24340959541084
375, 4.4234623404073155, 8.027163213449484, 3.799534162722895, 5.999017696968792, 28.408193724142194
400, 4.401653433476006, 8.556104990407965, 4.060490805593398, 6.37769850477828, 28.572587623392838
425, 4.37991440941114, 9.08680163743144, 4.322373366540944, 6.755755626931659, 28.736784554449347
450, 4.358235555764771, 9.619445919587866, 4.585191014724577, 7.1333202173845365, 28.900959649418375
475, 4.336608271582777, 10.154217089126705, 4.848953069820238, 7.510508403502641, 29.06527098994943
500, 4.315024683162294, 10.691283554459774, 5.113669002122068, 7.887426353529833, 29.229865587794855
525, 4.293477317051859, 11.230804926589178, 5.379348439991127, 8.26417432687046, 29.39487935186217
550, 4.2719593196107, 11.772934137475922, 5.646001172698445, 8.640844004670413, 29.560441478892738
575, 4.250464369230731, 12.317819043144862, 5.9136371497133915, 9.017519946811632, 29.72667280845004
600, 4.228986876112995, 12.865603147158621, 6.182266487785116, 9.394277111565074, 29.893690288552875
625, 4.207521238693691, 13.416426646375534, 6.451899473821432, 9.771188001262246, 30.061606477584114
650, 4.186062075090767, 13.970427325664026, 6.722546576535593, 10.148324220392979, 30.23052997282355
675, 4.164604384194266, 14.52774238568706, 6.994218438826527, 10.525751299308638, 30.40056846965425
700, 4.143143108016294, 15.088507854854116, 7.266925887953713, 10.903531920852686, 30.571824443467005
725, 4.1216735153398645, 15.652859699830202, 7.540679940650785, 11.281727033551533, 30.744404658273243
750, 4.1001908621707654, 16.220934539858234, 7.8154918059675555, 11.660395047512594, 30.918412082815895
775, 4.078690400150501, 16.792870154778804, 8.091372889368099, 12.039592789784052, 31.093950720948364
800, 4.057167408686924, 17.368805969404168, 8.368334800448196, 12.419375835395172, 31.271126066242793
