cycles, capacity, LAM_NE, LAM_PE, LLI, Resistance
0, 4.777420098032741, 0.011348301208868872, 0.0, 0.0, 25.607972158578473
25, 4.7606826017567885, 0.36236986092977874, 0.16990052831655778, 0.28005434805012897, 25.74802195754279
50, 4.744032805038485, 0.7177433886577878, 0.34699330587262267, 0.5613620521245792, 25.882370557303116
75, 4.7277103364968855, 1.0686232688634667, 0.5244932646278011, 0.838421328496807, 26.011152866262652
100, 4.7116475041510535, 1.4161636564034574, 0.7024030735517495, 1.112165511486964, 26.135611952701414
125, 4.695794882864963, 1.7611735679128326, 0.8807253836332296, 1.3832498453578808, 26.25661699722438
150, 4.680115191940827, 2.1042526474935985, 1.059462855313631, 1.6521689187073179, 26.374810477101494
175, 4.664581827754349, 2.4458469989413922, 1.2386182103856447, 1.9192749969109428, 26.490665144639166
200, 4.649175646001067, 2.786308046387531, 1.4181941295808742, 2.184831396542947, 26.604554524894134
225, 4.633877010103013, 3.125928539725853, 1.5981933276981497, 2.449092229121433, 26.71678779835856
250, 4.618670819348363, 3.464946899102994, 1.7786185563375412, 2.7122614224561232, 26.827612984466587
275, 4.603552711583217, 3.803540148198903, 1.9594726280689145, 2.9744148629562943, 26.937213090109797
300, 4.5885094317689505, 4.141889837473112, 2.140758333660897, 3.2357126648708174, 27.045776179748106
325, 4.57353130936282, 4.480142834182854, 2.3224785384721724, 3.4962798838603106, 27.153452843331337
350, 4.558612881495652, 4.818425317999909, 2.5046360931541667, 3.7562120250884448, 27.260371724004433
375, 4.543744795117528, 5.156854645856967, 2.687233907054609, 4.015621545590761, 27.36664989780684
400, 4.528924103184707, 5.49552495286213, 2.870274848099208, 4.274548021855935, 27.472381011724806
425, 4.514148385382982, 5.8345198575763035, 3.0537618749599593, 4.533023925988161, 27.577645063399526
450, 4.499410801355434, 6.1739325733659705, 3.237698020240698, 4.791167921616392, 27.682536837783637
475, 4.484706269296455, 6.513831077996235, 3.4220862736432434, 5.048991028230546, 27.787117354787387
500, 4.470032809784688, 6.85428595439721, 3.6069296737734513, 5.306567658112215, 27.891455969483705
525, 4.45538604524573, 7.195360427335706, 3.7922312856141893, 5.5639351270124, 27.995610933855858
550, 4.4407651161533535, 7.537114301492743, 3.977994210409508, 5.8211312102557, 28.09963793706727
575, 4.426165264829373, 7.879603315472206, 4.1642215811050765, 6.0781879381064385, 28.203588597715434
600, 4.411586112378131, 8.222880644103736, 4.350916564911012, 6.335137162754876, 28.30750889041714
625, 4.397023921343929, 8.566997373730667, 4.538082363884466, 6.592014395977415, 28.411445865473095
650, 4.382475552218104, 8.91200201328417, 4.725722214809025, 6.848851776859931, 28.515441468509927
675, 4.367940640321467, 9.257940936842402, 4.913839389670882, 7.105681910346803, 28.619536566190938
700, 4.353415829358467, 9.604858645030468, 5.1024371963111825, 7.362534284339489, 28.723770043313753
725, 4.338899262090369, 9.952798893318505, 5.291518978802534, 7.619446089759236, 28.828178461283482
750, 4.324388561544388, 10.30180273323259, 5.481088118080302, 7.8764424677039955, 28.932796112231685
775, 4.3098813419851165, 10.651910347230675, 5.671148032735818, 8.133549630624202, 29.037655940359734
800, 4.295376613965534, 11.003160781844779, 5.86170217929104, 8.3907930015679, 29.14278977501254
825, 4.280872378326711, 11.355592172528473, 6.052754053259868, 8.648193603196262, 29.248227981556045
850, 4.2663672275375575, 11.709242355841798, 6.244307189247067, 8.905772412028355, 29.35400174200029
875, 4.251859503948233, 12.064147400367508, 6.4363651624736224, 9.163540264376437, 29.460136592477983
900, 4.237349385946678, 12.420343529024136, 6.628931626364354, 9.421511453410375, 29.56666158648634
925, 4.222836233056323, 12.777866958861328, 6.822010286267388, 9.679695043323932, 29.67360365410722
950, 4.208318454973158, 13.136753645383958, 7.015604824084287, 9.938099957361715, 29.780990876428383
975, 4.193795902984803, 13.497039287679991, 7.209718931006714, 10.196734414551088, 29.888849635816857
1000, 4.17926558065918, 13.858761132102494, 7.404356377511689, 10.455640105565038, 29.99720799893131
