cycles, capacity, LAM_NE, LAM_PE, LLI, Resistance
0, 4.777420098032741, 0.011348301208868872, 0.0, 0.0, 25.607972158578473
25, 4.754715173609643, 0.4198235832655772, 0.12941376224333556, 0.34616346117093144, 25.858835447816045
50, 4.734013623115499, 0.8033257380969605, 0.2642351816091404, 0.6674192238286736, 26.073905153608404
75, 4.714629369856104, 1.167496605671503, 0.3992937660615037, 0.971190654353137, 26.267418879133196
100, 4.696136393324317, 1.5187550907894698, 0.5345906982942905, 1.263153778889773, 26.44640144813137
125, 4.678300202065967, 1.8606735544549502, 0.6701271643137163, 1.546437747111085, 26.614756973071838
150, 4.660971598842837, 2.195492201710336, 0.8059043562393509, 1.8230323975476779, 26.774929415169886
175, 4.644055252113483, 2.5247380743324666, 0.9419234727932824, 2.0942108847729486, 26.928583436887298
200, 4.6274775473724326, 2.849488236596198, 1.0781857195884648, 2.3609556032685646, 27.076889807167536
225, 4.611185639759922, 3.1705626912276963, 1.2146923120397002, 2.6239720379154647, 27.220739362199296
250, 4.595140835506565, 3.4885890648988505, 1.351444474475827, 2.8837777034492262, 27.360812179772225
275, 4.579310081053646, 3.8040607594090003, 1.4884434398877655, 3.140812298524537, 27.497641474037348
300, 4.563667635764513, 4.117379868956295, 1.6256904512324533, 3.3954221564096656, 27.63166116519426
325, 4.548192858977105, 4.428876714644869, 1.763186761348301, 3.6478922769305626, 27.763226506485626
350, 4.5328648734022865, 4.738821109992831, 1.9009336337986293, 3.8984486303828874, 27.892625526854733
375, 4.5176718288691955, 5.047459980395141, 2.0389323407703386, 4.147313282863308, 28.02012534469585
400, 4.502600762075573, 5.354988431235186, 2.177184166605872, 4.394644571943076, 28.14593211902597
425, 4.48763965763738, 5.661582964027534, 2.3156904044816518, 4.640596610660154, 28.270233884935095
450, 4.472778955736646, 5.967394649596958, 2.45445235587749, 4.885293547216989, 28.393190904588252
475, 4.458010944445548, 6.272558476572964, 2.5934713349488714, 5.128848571280315, 28.51494376855327
500, 4.443326947600926, 6.5771946506884005, 2.732748666911311, 5.371359634895498, 28.635619849736656
525, 4.428721708234365, 6.881411497037648, 2.872285688048437, 5.612916724758932, 28.755332579707474
550, 4.414192033494409, 7.18530580551302, 3.0120837402484946, 5.853562951123791, 28.874182440949337
575, 4.399726064731712, 7.488968962065156, 3.152144193110762, 6.093438826467832, 28.992264091282216
600, 4.3853224321811775, 7.79247919657573, 3.292468411369198, 6.332574944719084, 29.10965807527916
625, 4.370976272362491, 8.095910934026673, 3.4330577769758897, 6.571029537512985, 29.226440646011508
650, 4.356684464912137, 8.399332857590924, 3.5739136837328656, 6.8088561133228325, 29.34268202230091
675, 4.342443019630284, 8.702808672563423, 3.7150375374420452, 7.046103279541782, 29.458446752980176
700, 4.32824861928217, 9.006397712099634, 3.856430756064455, 7.282815984771048, 29.573794707547137
725, 4.31409820389451, 9.310155472010607, 3.998094769884042, 7.519035785939124, 29.688781583653846
750, 4.2999882977395485, 9.614133926843937, 4.140031021674595, 7.754801471344692, 29.803459249201392
