cycles, capacity, LAM_NE, LAM_PE, LLI, Resistance
0, 4.77741160484267, 0.010576247708149467, 0.0, 0.0, 25.606920187993637
40, 4.751732404866036, 0.4046863543452406, 0.1740539744449543, 0.40099629649672863, 25.73515646863006
80, 4.7267620059596895, 0.7907166900455675, 0.3527869169444142, 0.7940037394662625, 25.85448262019174
120, 4.7024149161993085, 1.1673023170439722, 0.531935079055923, 1.1787571265876693, 25.967304334415115
160, 4.678529574384016, 1.5373332857207544, 0.7115027311442645, 1.5574383617079093, 26.075512423443765
200, 4.655007787047954, 1.9025810603335414, 0.8914920314860297, 1.9313667417813036, 26.18026810267528
240, 4.63178368425083, 2.264232050288195, 1.0719054349454527, 2.301423630708072, 26.282348657508123
280, 4.608812011638225, 2.623127368806444, 1.252745873446004, 2.6682404157160278, 26.382305549753546
320, 4.586057316566628, 2.979894506473102, 1.434017398110421, 3.032283937521825, 26.480548146091685
360, 4.563491799884165, 3.335017098025883, 1.6157233042330077, 3.393919235255339, 26.57739328026671
400, 4.54109586698555, 3.6888737484870204, 1.797865477147087, 3.753425525553837, 26.673087150713364
440, 4.518849323341554, 4.041773406677162, 1.9804440023805991, 4.111069454787639, 26.76783387718606
480, 4.496743347175006, 4.393973977822563, 2.1634661897208862, 4.466980670660334, 26.861796345989564
520, 4.474762765904975, 4.745691456508217, 2.346934479167173, 4.821352203508567, 26.955115295396503
560, 4.452898703850978, 5.097108141489071, 2.530851324995065, 5.174309560804872, 27.04790749232514
600, 4.431144394073636, 5.4483835987952585, 2.7152198951487683, 5.525944133389473, 27.14027458179432
640, 4.4094901516059135, 5.799659778214683, 2.900044086923037, 5.876390816194146, 27.23230734434187
680, 4.387929703824705, 6.151057172689223, 3.0853260899548984, 6.225732021496739, 27.324082107885687
720, 4.366457175672986, 6.502685570461308, 3.271068908661956, 6.574048269719285, 27.415668040259696
760, 4.345067212421068, 6.854643703688968, 3.457275589331621, 6.921407015069974, 27.50712900374744
800, 4.323757811947036, 7.207020054148295, 3.643949373008182, 7.267853173060118, 27.59851756116024
840, 4.302522638067603, 7.559901933946378, 3.831093184103884, 7.613460562661231, 27.689889679379235
880, 4.281360625879218, 7.913362577804117, 4.018710597954511, 7.958262656942765, 27.781290237269545
920, 4.260265259274834, 8.267473546872516, 4.206804599935776, 8.302317925496254, 27.872761288608938
960, 4.239233845085147, 8.622301426666946, 4.395378602976773, 8.645685891968839, 27.964345330617835
1000, 4.21826327242716, 8.977908611020469, 4.584435788309859, 8.98839727676011, 28.05607988720197
1040, 4.197349900974789, 9.334356479220407, 4.773980158382029, 9.330512749737025, 28.148001298435275
1080, 4.176493537300094, 9.691697547401679, 4.964015616070472, 9.672034492526237, 28.240139889075994
1120, 4.155690908657939, 10.049985775085169, 5.1545445634966764, 10.013006387263573, 28.33252855771683
1160, 4.13494049597842, 10.409274420947323, 5.345571197104071, 10.35345141023241, 28.42519826090405
1200, 4.11424006513251, 10.769612377914651, 5.53709930331161, 10.693398544579722, 28.518177282794497
1240, 4.093588412453041, 11.131041364499595, 5.729128086733704, 11.032867667946945, 28.611492923928775
1280, 4.072981881312336, 11.49361736319242, 5.921666147157789, 11.371908990300426, 28.705175112913402
1320, 4.052418931009662, 11.857386709676653, 6.114717866414033, 11.71054496816538, 28.799250103153412
1360, 4.031897229370144, 12.22239471025819, 6.308287258409651, 12.048805956187039, 28.893744148671317
1400, 4.011414060736489, 12.588678003385557, 6.502374644031139, 12.386715377556385, 28.988679829322894
1440, 3.990969336596835, 12.956282945501862, 6.696985282553502, 12.724306496176865, 29.084083237266547
1480, 3.9705606590766735, 13.325255725484064, 6.892125493846601, 13.061604712033883, 29.179979828211284
1520, 3.9501844218190487, 13.695636141765544, 7.087797446773802, 13.398640109313561, 29.27639194249712
1560, 3.929841235673262, 14.067464675523434, 7.284005198942767, 13.735429178445173, 29.373343742181056
1600, 3.9095286539773006, 14.440784346556168, 7.480753563919562, 14.07199724853642, 29.470858937352602
1640, 3.889246214458857, 14.815634240313734, 7.6780460096678045, 14.408357217641239, 29.56895939920446
1680, 3.868988924735674, 15.192058761960503, 7.87588728402544, 14.744565712416986, 29.66767125910167
