cycles, capacity, LAM_NE, LAM_PE, LLI, Resistance
0, 4.77727687871056, 0.013638586099384842, 0.0, 0.0, 25.614226410145008
25, 4.728597090462237, 0.77395628105974, 0.22056746164346164, 0.7173332859346289, 26.527496595587685
50, 4.689666727152265, 1.4394944058341186, 0.4508004369532026, 1.3095195695084527, 27.210969882080974
75, 4.655176110445475, 2.058521439670802, 0.6817285260887096, 1.8434487176162548, 27.794381020805805
100, 4.623358265841078, 2.6504928235064007, 0.9133570499713972, 2.3423935364573936, 28.318419078318005
125, 4.5933835686902365, 3.2245992086866515, 1.1456923027905908, 2.8173087279328826, 28.802247693152662
150, 4.564780129691698, 3.7860698956100447, 1.3787402486243217, 3.274396864886043, 29.25674394609639
175, 4.537248720190729, 4.338237262256184, 1.6125066097764318, 3.7176117006149383, 29.688815441738367
200, 4.510586643475539, 4.883387083104296, 1.846997582650589, 4.14965850100829, 30.103183043738085
225, 4.484643936426275, 5.4231723239515865, 2.0822194780449, 4.572478883539944, 30.503244154271552
