cycles, capacity, LAM_NE, LAM_PE, LLI, Resistance
0, 4.777486635233491, 0.010012464926045794, 0.0, 0.0, 25.578761070420445
25, 4.696908987912293, 2.0477864838487014, 1.172774488126327, 1.4685601001754947, 26.0425166332317
50, 4.6562954582700815, 2.891574985037959, 1.6585535867134404, 2.1720777965891642, 26.301656095877192
75, 4.623009328863366, 3.53911850208527, 2.031304999255401, 2.7398846333722133, 26.517423997272115
100, 4.5936744353332974, 4.085093320340871, 2.345548976252676, 3.2353573290609887, 26.708122826833474
125, 4.5669390261185105, 4.566158776450524, 2.622403477728019, 3.6836367209025127, 26.881648236906347
150, 4.542089280204878, 5.001113653655997, 2.8726990792632634, 4.097880041018755, 27.042371629177264
175, 4.518692048760002, 5.4011248857516065, 3.102869639543382, 4.486020830732002, 27.193028097569165
200, 4.496467852993024, 5.7734688474569085, 3.31710717342687, 4.853192456197519, 27.335471870799406
225, 4.475210530129563, 6.12319973705806, 3.518323464379025, 5.20311788028809, 27.471069195130777
250, 4.454775054649562, 6.453997974804593, 3.708638564217337, 5.5384370506797325, 27.600813497106603
275, 4.435048593092209, 6.768641877848413, 3.8896529408161906, 5.8612051280566675, 27.72549921139989
300, 4.4159400865183365, 7.069290163223208, 4.062609998510814, 6.173021984497794, 27.845736101486562
325, 4.3973815447139915, 7.3576597576647025, 4.228498551495541, 6.475153111971849, 27.962030324926022
350, 4.37931408074305, 7.635142625234314, 4.388120326517953, 6.76862121035353, 28.074793334720898
375, 4.3616926225687, 7.902886233441631, 4.542136061370239, 7.054295603446221, 28.184372387196163
400, 4.344473395618627, 8.161849293256818, 4.691097952505374, 7.332902257484363, 28.29106057401065
425, 4.327623022283444, 8.412843442966189, 4.835473089574583, 7.605057927457466, 28.39510658341392
450, 4.311112497323969, 8.656561411237929, 4.97566076014031, 7.871285485730766, 28.496728635163308
475, 4.294915670172432, 8.89360206696923, 5.11200547730536, 8.132040256524064, 28.596113055421835
500, 4.279010467405034, 9.124485878062217, 5.244806955456038, 8.387719903774723, 28.693425629936428
525, 4.263377885622214, 9.349669189413678, 5.374327864952044, 8.63867156900183, 28.78881156247596
550, 4.248000226672998, 9.569554455801477, 5.50079994182664, 8.8852039368019, 28.88240062352956
575, 4.23286046823961, 9.784498953007825, 5.6244288598932375, 9.12761250625094, 28.97430632093079
600, 4.217947860730002, 9.994821513821805, 5.745398158526516, 9.366101826390164, 29.064635543881447
625, 4.203247782547476, 10.200808108030312, 5.863872440631701, 9.600917401172893, 29.153481221978627
650, 4.188749836974656, 10.402716352482654, 5.979999999999997, 9.832252066564848, 29.240924830723273
675, 4.174447080038954, 10.600779136863203, 6.093914997766214, 10.060247845370355, 29.327044570595117
700, 4.160323605120302, 10.79520835941542, 6.205739279086742, 10.28514613180755, 29.411918382243805
725, 4.146374447544588, 10.986197033077849, 6.3155839001631575, 10.50706278521048, 29.495600824347804
750, 4.132594318028229, 11.173921350151828, 6.423550420133706, 10.726097193892514, 29.578153650037304
775, 4.118972375484494, 11.35854347923222, 6.529732000626054, 10.942423506310476, 29.659635085177324
800, 4.105502042984935, 11.540212055712939, 6.634214346853751, 11.156152362086928, 29.740094021790895
825, 4.092178828209742, 11.719064746145902, 6.737076517303342, 11.367385545732802, 29.819576516469557
850, 4.078994753457502, 11.895228266756341, 6.838391623766515, 11.576243438898516, 29.898125673209904
875, 4.065945105875532, 12.068820624098864, 6.93822743933924, 11.782808920381186, 29.975781056861702
900, 4.053026728758899, 12.239951140410666, 7.036646928758028, 11.987153995859586, 30.052579649433525
925, 4.04023481331231, 12.40872168249496, 7.133708712864584, 12.189358632397358, 30.128556553229195
