cycles, capacity, LAM_NE, LAM_PE, LLI, Resistance
0, 4.773951183292644, 0.18194965539267693, 0.05236937007766507, 0.0, 25.597050877258006
25, 4.688877677232085, 1.962709433434917, 1.4271130978978586, 1.5873545037445211, 26.125443481116367
50, 4.618065469184916, 3.4769461526939827, 2.56037181764609, 2.90569185544409, 26.57588052989102
75, 4.5594859539962345, 4.749292844048814, 3.4753206133676273, 3.9894528101226996, 26.961305941927943
100, 4.511552719784474, 5.804728497896772, 4.195134569107695, 4.867300322027646, 27.289519225838934
125, 4.4728529914581925, 6.668338153084708, 4.742988768911549, 5.565625911487857, 27.56692604746015
150, 4.442062030205098, 7.3652475973991045, 5.142058296824481, 6.1096687121350755, 27.799620272747323
175, 4.417907395742454, 7.920600123822941, 5.415518236891681, 6.523981420222697, 27.99374914236813
200, 4.399151317985228, 8.35954954429161, 5.586543673158461, 6.832660649091778, 28.15562045678128
225, 4.38457938654788, 8.707254306213663, 5.678309689670035, 7.0594959730037345, 28.29170547864386
250, 4.372996256602669, 8.98887642481917, 5.713991370471694, 7.2280237498014515, 28.408607644371333
275, 4.36322231821164, 9.22958016977259, 5.716763799608671, 7.36157258357531, 28.513023842753807
300, 4.354090455022675, 9.454531270350042, 5.709802061126201, 7.483304720882828, 28.611718784360544
325, 4.344444747506296, 9.688895880793336, 5.7162812390695645, 7.6162342748978205, 28.711512120330106
350, 4.333138733907792, 9.957841361200149, 5.759376417484008, 7.783247917646364, 28.81929081636899
375, 4.319034929896049, 10.286535367345017, 5.862262680414787, 8.00711354853749, 28.942050065224695
400, 4.301003883384961, 10.700146056967863, 6.048115111907137, 8.310490910771406, 29.086959019761792
425, 4.277923255235267, 11.223841723399907, 6.34010879600635, 8.715943701401926, 29.261466895078033
450, 4.248677567581439, 11.882790950100253, 6.7614188167576135, 9.24594183437442, 29.473438806018624
475, 4.212157745482572, 12.702162580867205, 7.335220258206254, 9.922865147521705, 29.731339855804848
500, 4.167260751486066, 13.707125488766769, 8.084688204397484, 10.769009745489313, 30.04447730227899
525, 4.112888067489041, 14.922848686714364, 9.03299773937658, 11.806599646395696, 30.423310807266027
550, 4.047945884294394, 16.374501259232556, 10.203323947188792, 13.057785363631453, 30.87986201315509
575, 3.971343457503934, 18.087252367182526, 11.61884191187934, 14.544652543335275, 31.42824527702368
600, 3.8819918373694504, 20.086271246690547, 13.302726717493496, 16.289227321609957, 32.08539985519278
625, 3.7788012754905074, 22.39672719246155, 15.278153448076527, 18.313486884390343, 32.87208610118248
650, 3.660676529995787, 25.0437895264639, 17.568297187673686, 20.639370704090297, 33.81426501056587
675, 3.52650823942903, 28.05262756193445, 20.196333020330215, 23.288799307647423, 34.94512057061008
700, 3.375153746319659, 31.44841061790844, 23.185436030091367, 26.28370211155962, 36.30801256011886
725, 3.205387873042168, 35.25630806739141, 26.55878130100241, 29.646061489017512, 37.96102278583429
750, 3.0157483637401903, 39.501489079161104, 30.33954391710858, 33.39798202392002, 39.984197676044985
775, 2.803845483104319, 44.20912201285887, 34.55089896245512, 37.56180636065886, 42.49177500637072
800, 2.5613289871158216, 49.40436786436565, 39.21602152108732, 42.16032222471561, 45.655506175030276
