cycles, capacity, LAM_NE, LAM_PE, LLI, Resistance
0, 4.777486635233491, 0.010012464926045794, 0.0, 0.0, 25.578761070420445
25, 4.689721734786172, 2.455233374684185, 1.4022303662379998, 1.6415360542362265, 26.175407442892144
50, 4.646788265371881, 3.467826723223788, 1.9830532015051805, 2.4076285175408145, 26.51596599867532
75, 4.6121687704216505, 4.244972609085018, 2.42873423824016, 3.0174356789987797, 26.79938570271282
100, 4.582068012664482, 4.900238206631558, 2.804460732476033, 3.543570471181212, 27.0497511960122
125, 4.554940704981736, 5.47760540505533, 3.1354824190226283, 4.015081904191632, 27.277569518732324
150, 4.529969885988868, 5.9996312617354715, 3.434748899119122, 4.447224000662317, 27.488621498464543
175, 4.506659126039853, 6.479716541591918, 3.7099528298888074, 4.8491980038178895, 27.686540151499035
200, 4.484680125582532, 6.926593681756666, 3.966106403010383, 5.227061873491593, 27.873792420574656
225, 4.463799175858946, 7.346329131639506, 4.206691098714044, 5.585089239927143, 28.052161996262367
250, 4.4438466814738975, 7.7433397982906165, 4.434241761564217, 5.926384755053164, 28.222971503320583
275, 4.424692497490819, 8.120960850172043, 4.650671994454136, 6.2533360446496005, 28.38724636985341
300, 4.406235333665757, 8.481783011704602, 4.85746847648032, 6.567789621684213, 28.54579904228868
325, 4.388393361373649, 8.827867152797552, 5.055813485483829, 6.8712240008241, 28.69928664433635
350, 4.371100047174669, 9.160884214588839, 5.246665607793199, 7.164850352845974, 28.848249430365218
375, 4.354297400991157, 9.482211285082942, 5.430814855986177, 7.4496708667824265, 28.993139359930424
400, 4.337943787055297, 9.792999621261945, 5.608921464952054, 7.726528173092817, 29.134334952895266
425, 4.3219952977391785, 10.094222669887143, 5.781543911447873, 7.996144337406633, 29.272163825419607
450, 4.306416685831802, 10.386713024940352, 5.949159604515586, 8.259135102437085, 29.40690555008596
475, 4.2911835144618875, 10.671188686579614, 6.112180461995543, 8.51604183403046, 29.53880377592334
500, 4.276264984170147, 10.94827423050394, 6.270964838045245, 8.76732054352594, 29.668071981692194
525, 4.261639331985713, 11.218517896631585, 6.425826795051359, 9.013378927808262, 29.794896641302962
550, 4.247288430075989, 11.482402703157025, 6.577043408705774, 9.254573753686628, 29.919443858999124
575, 4.233193222040966, 11.740357872465301, 6.724860593350623, 9.491220992722461, 30.041861584328785
600, 4.219338964603635, 11.99276517218154, 6.869497798238234, 9.723602485044012, 30.1622847723115
625, 4.2057112730892925, 12.239968294294112, 7.011151831190077, 9.951971256555652, 30.280831814285797
650, 4.192300435883442, 12.482276463496756, 7.15, 10.176513346438966, 30.397609269465818
675, 4.179089637179169, 12.7199693960808, 7.286202714720469, 10.397507132425318, 30.51272098723975
