Cycles, Resistance_mean, Resistance_std
0, 26.26899999999992, 0.23106420464158844
32, 26.702999999999967, 0.15561919333210453
62, 27.047, 0.2171420426049241
94, 27.56000000000003, 0.33023627904878156
124, 27.67999999999997, 0.5680093895938254
154, 27.83800000000003, 0.46933143939012795
184, 28.026000000000018, 0.18372443132763477
214, 27.97200000000002, 0.43655622012909906
244, 28.394000000000034, 0.47964987230274647
274, 28.616000000000064, 0.5859055669076855
304, 28.815999999999995, 0.5170274009502039
334, 28.97199999999995, 0.2951519382735601
364, 29.02699999999996, 0.41345858317367934
394, 28.895000000000024, 0.3685412686072788
424, 29.373000000000005, 0.6007584095680761
454, 29.50400000000002, 0.5195382565317133
484, 29.371000000000038, 0.8319575309673255
514, 29.495000000000005, 0.5302615706737078
544, 29.615000000000034, 0.5073263249625443
574, 29.728000000000023, 0.5367854940911341
604, 29.882000000000012, 0.7287651656512331
634, 29.97399999999999, 0.6611384121346928
664, 30.07400000000007, 0.5913194286227413
694, 30.304999999999982, 0.5161537238717212
724, 30.506000000000057, 0.5860648428289063
754, 30.58399999999999, 0.5915042969695546
784, 30.87200000000001, 0.7127636354360852
814, 31.172999999999984, 0.5868003635535989
844, 31.607000000000077, 0.6867304177526087
874, 31.608000000000036, 0.8613292053564496
904, 32.33099999999993, 0.7137310417797339
934, 32.28500000000003, 0.8005090047380833
964, 33.09699999999998, 1.4306264362158965
994, 32.75300000000008, 0.7873220433850262
1024, 33.42000000000005, 0.9315048756357844
