Cycles, Resistance_mean, Resistance_std
0, 26.206666666666695, 0.3129302371668945
35, 26.486666666666697, 0.1708956796802078
67, 26.91733333333328, 0.31203418616130824
99, 26.97599999999998, 0.26782083563463177
131, 27.170666666666676, 0.26172759375605426
163, 27.108000000000015, 0.21659178193086584
195, 27.406666666666624, 0.3868712102669183
227, 27.2733333333333, 0.22748479802683846
259, 27.36133333333335, 0.3600296284104532
291, 27.54000000000006, 0.2900758521489906
323, 27.718666666666717, 0.34984186904003484
355, 27.748, 0.2065720213387802
390, 28.2946666666667, 0.2313554264186085
422, 28.013333333333296, 0.3841110950406006
454, 28.312000000000026, 0.24660900226869503
486, 28.353333333333335, 0.12938830446886557
516, 27.99866666666665, 0.11712102003203746
548, 28.29600000000004, 0.23217234977483306
570, 28.874666666666645, 0.28917353498078796
580, 28.562666666666615, 0.04006661120351071
612, 28.71199999999998, 0.25944556269089103
644, 28.593333333333305, 0.2211726324238755
676, 28.443999999999942, 0.09147677300829783
708, 28.57733333333338, 0.1811224263678296
740, 28.725333333333463, 0.22358294508598409
772, 28.871999999999968, 0.16044936896099443
804, 29.081333333333248, 0.610079776204146
868, 29.170666666666694, 0.2586838482266744
900, 29.409333333333326, 0.23665445977913016
932, 27.598666666666634, 2.984721985936594
964, 29.422666666666743, 0.16934383169548417
996, 29.718666666666667, 0.23097474609429014
1028, 29.895999999999983, 0.12106196760342587
1060, 29.986666666666594, 0.31067238907460676
1092, 30.119999999999965, 0.20819221887467967
