Cycle_number, Full_cell_capacity_mean, Full_cell_capacity_std, Anode_capacity_mean, Anode_capacity_std, Cathode_capacity_mean, Cathode_capacity_std, Total_lithium_mean,Total_lithium_std
0, 4.963404583333334, 0.02627014097637671, 5.0692021587291345, 0.028823473306673956, 5.71555472608684, 0.023100351760107416, 5.203770546854476, 0.02840856319193674
240, 4.523054131944446, 0.021342928080950244, 4.633846240376169, 0.02407569570715086, 5.504831325441198, 0.009768323311594624, 4.720354432181923, 0.02519833077152732
355, 4.4375233680555555, 0.01911745186422504, 4.543994600607898, 0.021513186047534404, 5.466004454464458, 0.015057059525834799, 4.633588892147323, 0.0261331561137968
390, 4.4179341493055535, 0.021959228091717936, 4.523676996704918, 0.026102406907184177, 5.452113972802242, 0.012343457456697961, 4.608882347113331, 0.02563433731048006
600, 4.303490642361111, 0.013164207953762093, 4.400791270657608, 0.01527799981469803, 5.3978599255264275, 0.006890812621558782, 4.503134259736057, 0.014367324894942102
755, 4.240584027777777, 0.023704690496201268, 4.331559603492586, 0.026305413406122025, 5.370800366089608, 0.008307050562817716, 4.448352061822542, 0.020411312006264858
1085, 4.126460034722222, 0.07430728153859067, 4.2044065471715495, 0.07954191738342585, 5.299241095568372, 0.05828639358163018, 4.357024310626351, 0.059994389841318746
1492, 3.9543366493055574, 0.16581310407446007, 4.021181915451006, 0.17267539444693022, 5.16104852742659, 0.16737488240309853, 4.222309467025091, 0.14261224486645802
