Cycles, Resistance_mean, Resistance_std
0, 25.822666666666667, 0.16279230121024565
73, 27.49199999999998, 0.24212393520675227
113, 30.00000000000001, 0.4127372045259942
122, 28.2346666666666, 0.07259017380706101
222, 27.759999999999962, 2.490805492205319
262, 30.00000000000001, 0.4127372045259942
306, 30.131999999999987, 0.1537270308045719
356, 29.998666666666725, 0.4444562220661745
406, 31.125333333333316, 0.535706387243322
498, 31.436000000000064, 0.3061764197322798
499, 31.879999999999953, 0.5029671957493904
