Cycles, Resistance_mean, Resistance_std
0, 26.513333333333417, 0.1616580753730848
60, 26.83733333333335, 0.25800258396647996
120, 27.19466666666666, 0.12472903965534496
180, 27.669333333333356, 0.13724916514631633
240, 28.23200000000004, 0.15803797012107706
300, 28.513333333333318, 0.1709424854545114
355, 28.691999999999968, 0.28264465323090976
390, 28.83866666666671, 0.19969309786095454
435, 29.168000000000006, 0.47286361670151605
490, 29.52133333333329, 0.3137982366637992
545, 29.74399999999999, 0.11405261943492544
600, 29.908, 0.22173858482462994
655, 29.774666666666622, 0.4530842452935995
700, 30.262666666666743, 0.15032409432075594
755, 30.381333333333355, 0.28423464485045763
810, 30.470666666666684, 0.13695741430581337
865, 30.796000000000017, 0.631810098051655
920, 37.11466666666663, 6.060249939840201
975, 31.137333333333217, 0.37664483712557706
1030, 31.137333333333217, 0.37664483712557706
1085, 31.566666666666578, 0.20208249140712742
1140, 31.79199999999997, 0.39438052690272335
1195, 31.894666666666655, 0.5520772892750666
1258, 31.999999999999847, 0.0
1320, 31.999999999999847, 0.0
1382, 32.57733333333329, 0.7304719935310848
1437, 32.39866666666665, 0.8850792808179663
1492, 32.93200000000004, 0.9601583202785163
1547, 33.33333333333328, 0.4380745750820922
1602, 33.361333333333334, 0.5116300746959156
1657, 33.77733333333328, 0.8940186426094711
