Cycles, Resistance_mean, Resistance_std
0, 26.593, 0.2583511821790734
80, 26.159, 0.0615683901581661
160, 26.438000000000052, 0.12524110081492917
240, 26.61500000000001, 0.18278949641588346
260, 26.61500000000001, 0.18278949641588346
340, 26.848999999999943, 0.16896153408394562
360, 26.848999999999943, 0.16896153408394562
440, 26.971000000000032, 0.17534347245723703
460, 26.971000000000032, 0.17534347245723703
540, 27.12600000000003, 0.13248396129345627
560, 27.12600000000003, 0.13248396129345627
610, 27.60499999999997, 0.14741777369089132
630, 27.60499999999997, 0.14741777369089132
710, 27.716000000000072, 0.055904680782029696
810, 27.761000000000017, 0.2225997903561978
830, 27.761000000000017, 0.2225997903561978
910, 27.950000000000006, 0.10804937143112954
930, 27.950000000000006, 0.10804937143112954
1010, 28.026999999999934, 0.1217374223482582
1110, 27.938999999999936, 0.05429548784205307
1200, 28.18299999999998, 0.10458170649460853
1300, 28.261999999999965, 0.22628595478581254
1400, 28.539999999999964, 0.18454990291705595
1500, 28.639999999999958, 0.09380831519635102
1600, 28.662000000000006, 0.1669331203406722
1700, 29.01699999999998, 0.18960661029269615
1800, 29.01699999999998, 0.18960661029269615
1900, 28.774000000000036, 0.22479620400108433
2000, 29.15100000000006, 0.1484632389964597
2100, 29.195999999999998, 0.23362648251719442
2200, 27.999999999999936, 0.0
2300, 28.999999999999915, 1.9999999999999556
2355, 31.01900000000004, 0.48406473396297456
2355, 31.01900000000004, 0.48406473396297456
2400, 29.664, 0.26089078174592467
2500, 29.852000000000032, 0.24311314238438608
2600, 30.107000000000014, 0.1989673340022311
2700, 30.309000000000008, 0.18924058761272422
2800, 30.441999999999993, 0.2940204074550053
2900, 30.753999999999948, 0.34112754213050167
3015, 31.330999999999996, 0.5463515351858769
3130, 31.80900000000002, 0.8348884156979994
3360, 32.065999999999974, 0.3971834169079148
3480, 32.24199999999997, 0.6665693262270078
3600, 32.076000000000036, 2.429375777163057
3750, 33.17800000000002, 0.49915662204694816
4000, 33.943000000000055, 0.728222493472955
4250, 30.974999999999977, 0.4840647339630574
4500, 32.06199999999999, 4.723779842456683
